,Value,System,Privacy,Spam,Finance,Others,commentid,appid
10372,一点开就扣了29是不是疯了。客服打不,0,0,0,1,0,3531650,439745
10373,乱扣钱,0,0,0,1,0,3791980,2727
10374,恶意扣钱，骗人的游,0,0,0,1,0,3090295,429020
10375,就是个坑人的游戏，弹出对话框就是扣钱，点那都是扣，直接从话费扣，连取消的机会都不给你。你要是相信托的话，等着后悔吧。反正我是后悔了,0,0,0,1,0,3089864,429020
10376,恶意扣钱，这种应用怎么能上,0,0,0,1,0,3081594,429020
10377,有一局明明显示我胡牌了，两家各输4500百个金币给我，一共9000个，可是我反过来被倒扣了4500个金,0,0,0,0,0,3376816,74681
10378,扣分的时候莫名其妙，明明不是我的原因输的就扣我,0,0,0,0,0,3863158,60025
10379,从业的法规的内容，新税法运费都已经按11%抵扣了，软件还是老税法知识7,0,0,0,0,0,1400607,60903
10380,此款游戏 纯属坑人 真不知道你们这些托是怎么活的 充10元 扣20元 qq客服装死,0,0,0,0,0,2043675,59783
10381,碰到就扣话费，你大爷的，骗子,0,0,0,1,0,937987,59783
10382,记住，鹿晗是鹿晗，他一个是个体，没有组合，他就是一个人，而且和这次的音悦台颁奖没任何关系，请不要什么事都往我们家身上扣，谢谢，请把事情搞清楚再说，分清粉丝是谁家的。如果大家觉得我有说话难听的地方，还请见谅，谢谢大,0,0,0,0,0,3641336,2095
10383,为什么扣扣空间里的爱情树跟微爱里的爱情树浇水的天数不同步了？空间里的快6级而微爱里的还差一大截，这有什么意思，空间弄一遍了，还要到微爱里再弄一遍，而且有时候还卡闪,0,0,0,0,0,4476972,17177
10384,为什么扣了钱，还没充上，客服也没有人,0,0,0,1,0,4538792,57074
10385,垃圾 扣了钱 充不,0,0,0,1,0,1040936,57074
10386,小米3电信版不能充值，还扣除了我10块钱，退不出来了,0,0,0,1,0,639527,57074
10387,太垃圾啦！一进去打一场后就扣了我20元！史上最坑的游戏！一星都不想给，但不打星就不给发表评,0,0,0,1,0,1428012,101901
10388,这个平台恶意扣钱，我在这里找了20多块，然后呢，到了第二天，全部给扣了，大家不要用这个赚钱软件，谁用谁后,0,0,0,1,0,4543144,90337
10389,老是闪退，希望修复一下，这个游戏真的挺好玩，指要把buf修复就更好玩了。求求求求求求求修复buf把所有bus修好，希望修复的扣,0,0,0,0,0,4049105,462431
10390,这游戏更新后，点击继续，扣扣登录，又要你重新点击继续，再扣扣登录！就这样循环着，游戏进不去的！辣鸡，为什么有这样的不能玩的游戏还不清除掉,0,0,0,0,0,4120588,78965
10391,为什么充值钱扣了却不给东,0,0,0,1,0,3555861,268334
10392,妈的商店我充值两次六块，扣钱成功，啥都没有，垃鸡游戏坑人的,0,0,0,1,0,3548454,268334
10393,老要钱，一不小心就从电话费扣钱,0,0,0,1,0,1106165,75741
10394,好多刷评论的。。扣钱的游戏。坑,0,0,0,1,0,1083528,75741
10395,真差，钱容易被扣，都没确认，直接被扣了，一点都不,0,0,0,1,0,1078166,75741
10396,乱扣钱，被坑了28块钱，这就算了，那你的大礼包呢？也没有？这就是用来捞钱的,0,0,0,1,0,4143417,439311
10397,"还要体力,害我扣了十颗钻石,差",0,0,0,0,0,4068429,439311
10398,随意扣款，垃,0,0,0,1,0,4061415,439311
10399,垃圾游戏，扣钱不打招呼,0,0,0,1,0,3694010,439311
10400,垃圾游戏 要钱的项目不会提醒！！！只要你点了 直接扣钱！！！我点了一个满级 也没有提示要支付 居然直接扣了我30 垃圾游戏公司 没见过钱一样 就当是打发乞丐了！！！千万别玩 垃圾游戏 画面跟电脑里玩的4399小游戏一样 ！！！垃圾！！！！！！,0,0,0,1,0,3682633,439311
10401,大家别冲钱  冲钱不到账  钱还扣你,0,0,0,1,0,927399,65549
10402,里面拖好多～进画面你手点快的话…就扣钱了…给你一星很给面子,0,0,0,1,0,853127,65549
10403,靠，充了100多，一颗秘银也没出现，钱反被扣了,0,0,0,1,0,707927,65549
10404,垃圾游戏，乱扣钱,0,0,0,1,0,2818931,64082
10405,垃圾游戏，随便扣话费，早日破,0,0,0,1,0,2408552,64082
10406,竟然可以自动扣钱！而且扣钱超级厉害！几分钟扣了30元！骗子！骗子！骗子！骗子！骗子！骗子,0,0,0,1,0,3464807,6211
10407,垃圾软件，刚进就扣,0,0,0,1,0,3450307,6211
10408,恶意扣,0,0,0,1,0,3435203,6211
10409,妈的，一进去就扣钱我,0,0,0,1,0,3408175,6211
10410,上来就扣钱，去你,0,0,0,1,0,3406984,6211
10411,都别玩，我靠，我就点了一下就十块钱话费没了，他妈的，直接坑人，直接扣话费，连个提示都没有，他妈,0,0,0,1,0,3394766,6211
10412,强制扣款，投诉到,0,0,0,1,0,3391732,6211
10413,扣话费，超级垃,0,0,0,1,0,3391143,6211
10414,o分，强制扣款，*你mei,0,0,0,1,0,3387096,6211
10415,垃圾垃圾垃圾！！！！！，一不小心就被扣钱了，调了飞行模式都不行，扣钱的速度真TM的快，想不到第一次玩游戏被扣钱竟然是这样的，太气人了！！！！！！我是卸载了有专门回来给差评的！！,0,0,0,1,0,3379973,6211
10416,扣钱扣的太多了，差评，在也不玩这个了，马上卸,0,0,0,1,0,3379841,6211
10417,上来就扣款!投诉,0,0,0,1,0,3376154,6211
10418,我次奥小米咋发布这种游戏？进去就扣钱！小米游戏马上就卸,0,0,0,1,0,3375665,6211
10419,无良商家！自动扣钱！我没有点什么却白白少了50钻石，看记录说是买了什么400万金币就算了！还不给钱，反到扣我500万！智障,0,0,0,1,0,3375497,6211
10420,刚一开始扣了10块钱，坑,0,0,0,1,0,3367101,6211
10421,垃圾 一上来就被扣了10,0,0,0,1,0,3356977,6211
10422,坑钱的游戏，点个确定就扣钱了。辣鸡。。,0,0,0,1,0,3355708,6211
10423,莫名其妙就扣了十块钱！缺钱也不能这样骗人吧，想给半星都多,0,0,0,1,0,3282905,6211
10424,骗子，骗人的，不要上当大家，一进游戏就扣钱,0,0,0,1,0,3250368,6211
10425,骗子游戏，不能下，要扣钱的！！！！,0,0,0,1,0,3221068,6211
10426,一不注意就扣了三十块。操作系统太流氓了，就是骗人的。根本不是单,0,0,0,1,0,3117846,6211
10427,扣钱 不是单,0,0,0,1,0,3112240,6211
10428,尼玛币没注册账号莫名其妙扣话,0,0,0,1,0,3106918,6211
10429,进去就扣了三十块钱。😱😱😱,0,0,0,1,0,3076746,6211
10430,扣了我1,0,0,0,1,0,3013419,6211
10431,"连一颗心都不想给,动不动就扣钱，一点也不好玩儿",0,0,0,1,0,2994778,6211
10432,丫的进入就被扣了15块话费，而且是在完全没有提醒的状态下,0,0,0,1,0,2989275,6211
10433,吗的   一进去弹个框   按个确定钱就 扣了  骗子 游戏  谁下 谁,0,0,0,1,0,2957682,6211
10434,扣了我二十块钱，真不知道他们怎么扣的我读没有给电话号码，不想给星，不给不能评,0,0,0,1,0,2949812,6211
10435,糊里糊涂的就被扣钱了,0,0,0,1,0,2874110,6211
10436,骗子软件，在本人不知情的情况下自动扣话费，很恼火，怀疑软件公司和电信公司合作，大家分析去告他们,0,0,0,1,0,2868939,6211
10437,自动扣了三十,0,0,0,1,0,2848837,6211
10438,死骗子游戏为毛不封了啊上来就扣钱，还自动扣话,0,0,0,1,0,2812999,6211
10439,自动扣钱，不经允许，骗子软,0,0,0,1,0,2807788,6211
10440,举报，什么东西，直接扣钱,0,0,0,1,0,2797334,6211
10441,如果能给半颗星或者不给星，我绝对不会选择给一颗星。进游戏就弹出来对话框，我点的关闭，结果直接扣了十块钱,0,0,0,1,0,2742161,6211
10442,恶意扣钱呵呵呵,0,0,0,1,0,2692015,6211
10443,扣钱扣钱！穷疯了,0,0,0,1,0,2570330,6211
10444,无缘无故被扣钱，想取消已经来不及了。太坑人了。差评差评,0,0,0,1,0,2566163,6211
10445,无缘无故就扣钱买了礼包，也不提示，第一次遇见这样的，差,0,0,0,1,0,2555761,6211
10446,全自动扣钱!!,0,0,0,1,0,2548291,6211
10447,我都不知道这个比游戏是怎么在小米应用商店展示出来的？扣完费是不是小米也有提成,0,0,0,1,0,2546668,6211
10448,游戏倒也不错，一不小心，还没反应过来就被扣了6元，赢了话费怎么也没法领了，被坑了,0,0,0,1,0,2066493,6211
10449,手续费太贵了！标着13%年化收益，但是每次扣个五块钱，达不到13%的收益了吧！而且对于我们这种学生党，每次只有一两千块投资的，这五块钱承受不起,0,0,0,0,0,1316300,88794
10450,破游戏.一进去就扣了我十二块钱的话,0,0,0,1,0,4170145,189354
10451,大家小心这个游戏会扣话费,0,0,0,1,0,4009758,189354
10452,垃圾游戏，扣了我五块钱。垃圾，你想都不想,0,0,0,1,0,3193616,189354
10453,臭不要脸，垃圾游戏，不小心点下充钱都没有确定就直接从话费里扣，这商家真的是不要脸，挣黑钱，还有脸，真是臭不要,0,0,0,1,0,3981395,189354
10454,无缘无故扣钱是怎么回,0,0,0,1,0,3798857,189354
10455,慎用！！！一不小心按错就扣话费！太坑爹了！差,0,0,0,1,0,3461772,84880
10456,妈的我话费都扣了30你们怎么不送礼包,0,0,0,1,0,3358326,84880
10457,太多收费类，一不流神就被扣钱，慎用！！！,0,0,0,1,0,3343540,84880
10458,诈骗游戏。自动扣话费。充值不到账。客服也是假的,0,0,0,1,0,3028550,84880
10459,这游戏扣钱,0,0,0,1,0,2948114,84880
10460,这游戏扣,0,0,0,1,0,2948114,84880
10461,扣,0,0,0,1,0,2876415,84880
10462,乱扣钱一不小心就扣停机,0,0,0,1,0,2836836,84880
10463,点了就乱扣钱，建议别玩，支付提示都没有，一不小心一点就会扣钱，想钱想疯,0,0,0,1,0,2822317,84880
10464,点进去扣了我28块钱！！！！！！！！！！！！,0,0,0,1,0,2760498,84880
10465,兑换码没有，签到不行。买道具那里如果不小心，很容易扣钱，陷阱。但游戏还可以,0,0,0,1,0,2580330,76404
10466,骗钱的，不小心碰到一下直接扣4块，扣钱飞,0,0,0,1,0,2455650,76404
10467,不小心碰到就直接扣钱，分明是骗钱，太不厚道,0,0,0,1,0,2297353,76404
10468,虽然好玩，但是总是弹扣钱出来  讨,0,0,0,1,0,2267201,76404
10469,垃圾，直接就扣话费，客服也打不通，什么垃圾玩,0,0,0,1,0,2222188,76404
10470,垃圾会随便扣,0,0,0,1,0,2211362,76404
10471,破视吧，老是乱扣,0,0,0,0,0,3145334,420453
10472,真的没法用。在相册里找一张相片生成证件照居然出现问题，没办法生成，而且还把我的手机差点卡死机了，太可拍了。果断卸,1,0,0,0,0,4574486,79090
10473,米6完美死,1,0,0,0,0,4226171,424023
10474,会死,1,0,0,0,0,4163428,424023
10475,给颗星就不错了，不好玩到死机，手机都停机了,1,0,0,0,0,3995389,424023
10476,根本进不去，还死机了,1,0,0,0,0,3986028,424023
10477,死机死的好,1,0,0,0,0,3837575,424023
10478,不死机了发明这个游戏的人真是个超级王八,1,0,0,0,0,3831651,424023
10479,你他妈！老实给老子死机,1,0,0,0,0,3815028,424023
10480,太死机,1,0,0,0,0,3798344,424023
10481,我靠，这游戏玩儿的会死机,1,0,0,0,0,3715454,424023
10482,好是好但是死机，，，差差差。。。。。？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？6？6？？6？？？？？？？？？6？66？？？6？？5？6？6？？？6？？6？5？？4？？？7？6？5😈😈😊😈😊😈😊😈😁😈😈😁😈😂😈😂😈😈😂😈😁😈😁😈😈😁😈😂😈😂😈😂😣😩😢😩😩😡😩😮😩😣😱😣😱😣😩😣😩😩😢😩😩😡😣😩😣😩😩😥😱😥😱😨😱😨😱😵😨😱😥😱😮😱😮😱😮😱😣😱😮😱😱😣😱😡😱😮😱😣😱😱,1,0,0,0,0,3513790,424023
10483,不知道为什么 难道只有我一个呢 ？也不知道是不是手机问题 一开百度魔拍就死机重启 米三 所以电池卸不下来 所以总是重启 但总是重启不了 不知道怎么了 手机都去修过了 还是这,1,0,0,0,0,1893108,27894
10484,我一进入就卡机死机，按什么锁屏键都没反应，然后手机机黑屏关机了，差,1,0,0,0,0,4250703,94160
10485,妈的逼，一开就死机，删了从下也一样，腾讯搞他妈的啥都是垃,1,0,0,0,0,3842031,74894
10486,真辣鸡，游戏挂多不说，玩着还死机，不是一次两次了，真心辣,1,0,0,0,0,4675594,427456
10487,什么光卡掉线，要不就死机无响应，到底还能不能玩,1,0,0,0,0,4706412,427456
10488,此版本叫周年祭，又闪退又死机，玩起来刺激又紧张,1,0,0,0,0,4760472,427456
10489,更新的不能玩了，又卡又死,1,0,0,0,0,3531087,427456
10490,更新后，经常死机，比赛当中会死机，没有比赛也会死机，破服务器，该修理,1,0,0,0,0,4690438,427456
10491,死,1,0,0,0,0,4686683,427456
10492,老是死机是怎么回,1,0,0,0,0,4090073,153601
10493,垃圾东西，一升级竟然卡住死机了，怎么办？早知道不升级了，哪位大神知道怎么办啊,1,0,0,0,0,3616879,62289
10494,更新后经常死机，不能玩,1,0,0,0,0,323798,52171
10495,点进去让升级，点升级就死机，然后退出，什么破玩意,1,0,0,0,0,2013485,89519
10496,经常黑屏或者死机，唉，坑我们用小米的老师,1,0,0,0,0,3755531,84878
10497,容易死,1,0,0,0,0,1346429,89634
10498,郎个老死机，玩不了，,1,0,0,0,0,2226624,59177
10499,4G都经常死机，WIFI好也经常掉线。看样子，它们是放弃治疗了,1,0,0,0,0,2185835,63097
10500,乐动力经常死机不走数，有时走几步才跳字,1,0,0,0,0,2356887,39586
10501,差评价!!反翻译不好还要钱那么贵!!还限时?死机超慢!!!!,1,0,0,0,0,4334966,72171
10502,不好用。有时候死机,1,0,0,0,0,1415167,85372
10503,死机好几次，跟机甲无双一个鸟人物做不完，,1,0,0,0,0,2792037,389392
10504,一进战斗就死,1,0,0,0,0,2790783,389392
10505,其他的软件网速都快 到了高考帮就像死机了一,1,0,0,0,0,3596645,78860
10506,小米3用过几天，容易黑屏死机，未看到省电效果，升级软件要给钱，不是最新版,1,0,0,0,0,687787,28327
10507,辣鸡软件害得我手机死机,1,0,0,0,0,4402860,98466
10508,辣鸡软件，经常闪退，死机。。。,1,0,0,0,0,4397380,98466
10509,死机了啊完全打不开，我已经玩了很多了，很讨,1,0,0,0,0,4059247,446838
10510,靠！什么情况呀？死机玩不了？？？怎么解决呀？？？？,1,0,0,0,0,2699470,427172
10511,太慢了，我都怀疑是不是手机死机,1,0,0,0,0,2251438,64698
10512,不好用，老死,1,0,0,0,0,4580964,51733
10513,小米6玩不了，一到关见就死,1,0,0,0,0,3877029,54227
10514,小米6怎么一到关键时刻就死机了，,1,0,0,0,0,3871016,54227
10515,我的小米3用经常死机，系统重装了好多遍都没法解,1,0,0,0,0,1367038,74299
10516,总死机，也不知道让不,1,0,0,0,0,3124120,45989
10517,死机，打开死机，一星都嫌,1,0,0,0,0,2267837,45989
10518,打到一半死机是怎么回事？目前一天最少都要死机3,1,0,0,0,0,3758922,56258
10519,米4 玩着会死机  很严,1,0,0,0,0,1324623,54364
10520,自从玩了这破游戏手机老死机……玩卧虎藏龙这大的游戏都没事一星都不该,1,0,0,0,0,1000926,54364
